302.26201;4.77697E-4
302.57895;4.7827E-4
302.8959;4.78842E-4
303.21284;4.79415E-4
303.52978;4.79988E-4
303.84672;4.8056E-4
304.16366;4.81133E-4
304.48061;4.81705E-4
304.79755;4.82277E-4
305.11449;4.82849E-4
305.43143;4.83421E-4
305.74837;4.83993E-4
306.06532;4.84565E-4
306.38226;4.85136E-4
306.6992;4.85708E-4
307.01614;4.86279E-4
307.33308;4.86851E-4
307.65003;4.87422E-4
307.96697;4.87993E-4
308.28391;4.88565E-4
308.60085;4.89136E-4
308.91779;4.89707E-4
309.23473;4.90278E-4
309.55168;4.90849E-4
309.86862;4.91419E-4
310.18556;4.9199E-4
310.5025;4.92561E-4
310.81944;4.93131E-4
311.13639;4.93702E-4
311.45333;4.94272E-4
311.77027;4.94842E-4
312.08721;4.95413E-4
312.40415;4.95983E-4
312.7211;4.96553E-4
313.03804;4.97123E-4
313.35498;4.97693E-4
313.67192;4.98263E-4
313.98886;4.98833E-4
314.30581;4.99403E-4
314.62275;4.99972E-4
314.93969;5.00542E-4
315.25663;5.01112E-4
315.57357;5.01681E-4
315.89052;5.02251E-4
316.20746;5.02821E-4
316.5244;5.0339E-4
316.84134;5.03959E-4
317.15828;5.04529E-4
317.47523;5.05098E-4
317.79217;5.05667E-4
318.10911;5.06237E-4
318.42605;5.06806E-4
318.74299;5.07375E-4
319.05993;5.07944E-4
319.37688;5.08513E-4
319.69382;5.09082E-4
320.01076;5.09651E-4
320.3277;5.1022E-4
320.64464;5.10789E-4
320.96159;5.11358E-4
321.27853;5.11927E-4
321.59547;5.12496E-4
321.91241;5.13065E-4
322.22935;5.13634E-4
322.5463;5.14203E-4
322.86324;5.14771E-4
323.18018;5.1534E-4
323.49712;5.15909E-4
323.81406;5.16478E-4
324.13101;5.17046E-4
324.44795;5.17615E-4
324.76489;5.18184E-4
325.08183;5.18752E-4
325.39877;5.19321E-4
325.71572;5.1989E-4
326.03266;5.20458E-4
326.3496;5.21027E-4
326.66654;5.21596E-4
326.98348;5.22164E-4
327.30043;5.22733E-4
327.61737;5.23302E-4
327.93431;5.2387E-4
328.25125;5.24439E-4
328.56819;5.25008E-4
328.88514;5.25576E-4
329.20208;5.26145E-4
329.51902;5.26714E-4
